1776724593.699493000,0x0018,47816,,1500,73886,1
1776724593.702638000,0x0010,7112,0.110990000,52,1,60854
1776724593.703798000,0x0010,7112,0.112130000,52,1,62302
1776724593.705294000,0x0010,47816,,1500,75334,1
1776724593.705316000,0x0018,47816,,1500,76782,1
1776724593.709833000,0x0010,7112,0.112259000,52,1,63750
1776724593.711213000,0x0010,47816,,1500,78230,1
1776724593.788433000,0x0010,7112,0.112287000,52,1,65198
1776724593.788515000,0x0010,47816,,1500,79678,1
1776724593.795544000,0x0010,7112,0.112429000,52,1,66646
1776724593.795580000,0x0010,47816,,1500,81126,1
1776724593.800205000,0x0010,7112,0.111420000,52,1,68094
1776724593.800227000,0x0010,47816,,1500,82574,1
1776724593.802916000,0x0010,7112,0.112624000,52,1,69542
1776724593.802940000,0x0010,47816,,1500,84022,1
1776724593.806216000,0x0010,7112,0.112923000,52,1,70990
1776724593.806240000,0x0010,47816,,1500,85470,1
1776724593.806263000,0x0010,7112,0.112950000,52,1,72438
1776724593.807793000,0x0010,47816,,1500,86918,1
1776724593.811996000,0x0010,7112,0.112514000,52,1,73886
1776724593.812021000,0x0010,47816,,1500,88366,1
1776724593.812055000,0x0010,7112,0.112562000,52,1,75334
1776724593.813766000,0x0010,47816,,1500,89814,1
1776724593.816953000,0x0010,7112,0.111659000,52,1,76782
1776724593.816975000,0x0010,7112,0.111659000,52,1,78230
1776724593.817002000,0x0010,47816,,1500,91262,1
1776724593.817013000,0x0018,47816,,1500,92710,1
1776724593.822940000,0x0010,7112,0.111727000,52,1,79678
1776724593.822962000,0x0010,47816,,1500,94158,1
1776724593.890758000,0x0010,7112,0.102243000,52,1,81126
1776724593.890843000,0x0010,47816,,1500,95606,1
1776724593.895872000,0x0010,7112,0.100292000,52,1,82574
1776724593.895896000,0x0010,47816,,1500,97054,1
1776724593.899121000,0x0010,7112,0.098894000,52,1,84022
1776724593.899142000,0x0010,47816,,1500,98502,1
1776724593.899206000,0x0010,7112,0.096266000,52,1,85470
1776724593.900660000,0x0010,47816,,1500,99950,1
1776724593.901672000,0x0010,7112,0.095432000,52,1,86918
1776724593.902318000,0x0010,7112,0.094525000,52,1,88366
1776724593.903638000,0x0010,47816,,1500,101398,1
1776724593.903644000,0x0018,47816,,1500,102846,1
1776724593.906277000,0x0010,7112,0.094256000,52,1,89814
1776724593.907610000,0x0010,7112,0.093844000,52,1,91262
1776724593.909629000,0x0010,47816,,1500,104294,1
1776724593.909648000,0x0018,47816,,1500,105742,1
1776724593.910374000,0x0010,7112,0.093372000,52,1,92710
1776724593.910398000,0x0010,7112,0.093385000,52,1,94158
1776724593.913582000,0x0010,7112,0.090620000,52,1,95606
1776724593.915614000,0x0010,47816,,1500,107190,1
1776724593.915620000,0x0018,47816,,1500,108638,1
1776724593.921584000,0x0010,47816,,1500,110086,1
1776724593.960590000,0x0010,7112,0.069747000,52,1,97054
1776724593.960680000,0x0010,47816,,1500,111534,1
1776724593.964660000,0x0010,7112,0.068764000,52,1,98502
1776724593.964690000,0x0010,47816,,1500,112982,1
1776724593.967825000,0x0010,7112,0.068683000,52,1,99950
1776724593.967846000,0x0010,47816,,1500,114430,1
1776724593.969651000,0x0010,7112,0.068991000,52,1,101398
1776724593.969671000,0x0010,47816,,1500,115878,1
1776724593.972574000,0x0010,7112,0.068936000,52,1,102846
1776724593.972600000,0x0010,47816,,1500,117326,1
1776724593.972619000,0x0010,7112,0.068975000,52,1,104294
1776724593.975331000,0x0010,47816,,1500,118774,1
1776724593.977430000,0x0010,7112,0.067801000,52,1,105742
1776724593.977470000,0x0010,7112,0.067822000,52,1,107190
1776724593.978333000,0x0010,47816,,1500,120222,1
1776724593.978350000,0x0018,47816,,1500,121670,1
1776724593.984646000,0x0010,7112,0.069032000,52,1,108638
1776724593.984665000,0x0010,47816,,1500,123118,1
1776724593.984704000,0x0010,7112,0.069084000,52,1,110086
1776724593.987281000,0x0010,47816,,1500,124566,1
1776724593.991581000,0x0010,7112,0.069997000,52,1,111534
1776724593.991605000,0x0010,47816,,1500,126014,1
1776724594.028767000,0x0010,7112,0.068087000,52,1,112982
1776724594.028875000,0x0010,47816,,1500,127462,1
1776724594.033418000,0x0010,7112,0.068728000,52,1,114430
1776724594.033441000,0x0010,47816,,1500,128910,1
1776724594.036035000,0x0010,7112,0.068189000,52,1,115878
1776724594.036058000,0x0010,47816,,1500,130358,1
1776724594.038900000,0x0010,7112,0.069229000,52,1,117326
1776724594.038931000,0x0010,47816,,1500,131806,1
1776724594.041753000,0x0010,7112,0.069153000,52,1,118774
1776724594.041775000,0x0010,47816,,1500,133254,1
1776724594.041794000,0x0010,7112,0.066463000,52,1,120222
1776724594.043940000,0x0010,47816,,1500,134702,1
1776724594.047386000,0x0010,7112,0.069053000,52,1,121670
1776724594.047414000,0x0010,47816,,1500,136150,1
